#{"t_start": 1630091104.8534548, "env_id": null}
r,l,t
336.4355,343,24060.408651
384.2565,400,24060.776774
387.3575,400,24063.490495
394.9793,400,24063.756362
342.3964,346,24065.302507
395.63013,400,24069.214976
392.65817,400,24071.91364
393.82047,400,24077.52429
382.8525,390,24081.697268
389.22983,400,24086.730181
391.9774,400,24087.580451
389.7764,400,24098.797781
389.764,400,24100.709057
394.04642,400,24110.881315
390.63538,400,24123.282777
360.34155,369,24125.652788
396.91718,400,24126.787459
393.41882,400,24127.573917
390.29678,400,24128.047018
391.38812,400,24131.138577
391.39526,400,24136.794744
395.30606,400,24140.902664
394.18555,400,24170.571021
374.81625,384,24173.404084
351.98038,356,24178.360301
357.33224,362,24178.874412
395.02478,400,24180.325644
329.99985,335,24184.547776
355.6178,373,24188.914474
389.9035,400,24209.011312
283.07565,287,24212.512985
328.5503,342,24217.417328
325.6198,334,24220.678988
393.93307,400,24221.815437
374.8759,381,24222.712768
378.60834,384,24224.153844
392.84888,400,24224.799123
326.016,330,24234.935801
393.45792,400,24235.709974
362.9126,370,24236.243328
394.15643,400,24238.453322
348.19635,355,24240.506695
392.98315,400,24246.264549
392.28186,400,24256.179547
390.0633,400,24260.586953
297.86432,301,24261.302728
314.70132,317,24267.577631
351.8949,357,24309.68523
276.9094,283,24312.81964
379.53714,400,24312.819699
394.25906,400,24317.187541
383.5453,400,24318.127228
393.60693,400,24319.492955
393.4778,400,24320.084614
391.25836,400,24334.00893
396.11215,400,24334.810852
395.4809,400,24337.453109
391.9021,400,24339.687696
169.04088,174,24341.516595
394.68317,400,24345.49724
392.10168,400,24351.071517
383.90457,400,24355.551951
396.47763,400,24356.307014
392.21796,400,24362.877536
321.51068,332,24379.320435
397.64487,400,24384.262089
390.93512,400,24384.262169
234.97029,238,24386.708142
393.6887,400,24388.94949
396.0954,400,24391.170822
392.9893,400,24391.883769
393.21686,400,24401.720443
393.5244,400,24402.482659
392.4356,400,24405.170694
394.1592,400,24407.407876
391.49832,400,24409.188919
318.5063,324,24410.844567
380.1766,400,24449.565863
393.9452,400,24454.575907
396.9357,400,24460.553885
396.61502,400,24473.114905
391.30402,400,24477.979249
395.86523,400,24477.979312
393.2901,400,24480.553568
393.2881,400,24486.68581
394.19965,400,24489.127041
393.69547,400,24489.814305
395.45673,400,24499.690102
395.2731,400,24500.429821
388.94452,400,24503.09242
371.8257,390,24503.641395
390.65936,400,24507.049848
384.69376,400,24508.906036
395.85187,400,24516.60077
347.89282,351,24519.958605
392.63162,400,24521.58239
393.6692,400,24544.010203
394.01025,400,24575.631269
391.29858,400,24575.631341
391.55844,400,24578.210262
392.02655,400,24580.383348
395.05884,400,24582.562544
390.08966,400,24583.10074
360.3951,366,24587.56813
387.59558,393,24592.463191
375.06494,379,24593.434148
390.05057,400,24596.474943
390.9126,400,24604.490817
394.10428,400,24606.223799
387.69376,396,24613.524311
395.23175,400,24617.497375
391.1594,400,24619.164919
294.7238,301,24628.157484
344.3727,350,24630.730261
315.9137,325,24634.357127
393.13358,400,24647.054661
371.64035,379,24650.458956
392.76086,400,24651.68576
394.79367,400,24654.204302
390.2431,400,24658.618784
359.08157,366,24658.977473
393.65967,400,24663.608787
392.17175,400,24667.376255
388.4037,400,24671.190367
388.8193,400,24672.893818
390.16638,400,24680.175459
387.9312,400,24711.28117
397.53964,400,24712.90983
393.31622,400,24725.763582
387.14285,400,24728.314704
392.52594,400,24732.278394
393.5412,400,24741.033118
394.1623,400,24744.592905
384.99832,400,24745.847741
393.6705,400,24748.534554
376.27887,386,24751.132484
392.89636,400,24753.095315
390.9278,400,24762.082033
390.22006,400,24765.904382
390.05942,400,24769.637132
394.62015,400,24771.386816
377.25726,386,24776.319805
393.1633,400,24782.532167
393.29178,400,24784.302222
330.2193,335,24789.27999
386.399,400,24793.232169
387.72668,400,24795.823433
298.0209,306,24798.998959
394.56665,400,24812.762503
388.66235,400,24816.368283
393.15512,400,24846.796505
394.8022,400,24849.474495
394.481,400,24851.435671
395.20853,400,24856.181088
392.46735,400,24859.800853
395.8815,400,24863.80631
396.1868,400,24865.475076
392.98337,400,24870.363291
341.2076,344,24878.291204
394.19763,400,24880.667075
395.34976,400,24882.278615
385.3029,400,24891.572514
395.72903,400,24894.177927
395.18857,400,24897.286251
391.75992,400,24906.904972
394.66562,400,24910.561265
355.5403,362,24911.082849
390.67413,400,24914.351251
391.54294,400,24922.754642
390.5777,400,24927.87229
392.3714,400,24931.6341
395.60397,400,24935.489439
390.9847,400,24937.100714
376.52118,400,24942.387184
388.51733,399,24946.229596
389.83548,400,24948.773206
391.88605,400,24950.49066
394.79303,400,24986.948683
390.9583,400,24989.592743
393.5752,400,24996.814509
242.13275,247,24999.643726
328.15277,333,25003.846617
387.58286,400,25007.026073
387.54727,400,25010.630121
394.92078,400,25011.138883
388.6617,400,25019.151646
388.32907,396,25027.269986
394.4586,400,25031.884134
389.5779,400,25033.663662
389.8296,400,25042.61512
396.8335,400,25046.36893
392.4899,400,25048.761693
331.558,337,25049.526483
392.00424,400,25050.580992
390.64514,400,25062.043676
298.72357,304,25063.647315
394.3737,400,25065.177298
384.64825,400,25068.124566
390.28696,400,25072.447474
392.8402,400,25075.787007
394.74667,400,25080.033426
393.53094,400,25092.004348
340.31342,347,25124.569477
393.36432,400,25126.860856
374.4491,400,25131.178468
394.593,400,25137.575431
388.7415,400,25141.489811
375.07465,382,25142.632465
394.52042,400,25143.996041
392.29004,400,25144.658573
392.83734,400,25161.381213
391.4754,400,25163.225218
319.30676,331,25163.855681
394.2792,400,25164.798838
390.3314,400,25167.734936
391.3929,398,25171.580869
393.29727,400,25179.483903
394.56244,400,25187.391759
395.41867,400,25192.912782
395.29697,400,25195.403903
388.1976,400,25203.703252
372.15665,376,25206.398393
358.87305,365,25209.482801
367.12357,374,25209.946562
388.4295,400,25216.306733
390.96347,400,25217.042912
326.50507,337,25221.719793
389.7647,400,25229.384352
392.87283,400,25258.028835
391.91516,400,25259.548078
392.5115,400,25262.563839
396.2306,400,25266.598499
394.64154,400,25278.220736
311.5597,317,25285.042825
358.95938,364,25285.675901
387.9329,400,25286.037151
390.67007,400,25293.712785
286.2675,294,25299.153708
384.67755,400,25300.676096
256.80063,263,25303.810186
393.8701,400,25304.026463
391.04446,400,25304.528626
393.31946,400,25310.959484
365.8889,400,25311.828516
391.59595,400,25328.6527
390.9599,400,25331.687319
389.50592,400,25334.540629
393.3831,400,25338.320361
395.5787,400,25345.469669
394.96454,400,25351.958619
389.39288,399,25352.470716
381.77835,400,25352.904814
320.34622,328,25355.203347
269.20618,274,25358.653759
384.89642,400,25364.917071
392.37772,400,25399.42119
380.88116,389,25401.171777
393.3073,400,25402.528285
389.42072,400,25402.830879
389.23465,400,25409.904659
362.2955,368,25418.078658
393.1259,400,25426.039356
393.94058,400,25429.010027
371.8945,380,25429.697514
392.13287,400,25443.813757
391.019,400,25450.328764
394.15332,400,25450.874774
393.82935,400,25451.352341
391.88895,400,25453.509225
390.22568,400,25456.986254
393.36316,400,25459.178432
61.582043,64,25460.85275
382.791,400,25466.370608
393.4069,400,25468.349133
393.32388,400,25469.736814
391.50916,400,25469.938502
393.37314,400,25480.94357
393.83163,400,25489.685181
395.42828,400,25497.469546
390.86316,400,25500.276924
391.45148,400,25501.031226
337.30902,347,25537.656493
391.7575,400,25538.263016
391.58194,400,25545.569795
386.4045,394,25547.080034
393.27078,400,25555.491791
376.7307,400,25557.805436
394.18823,400,25559.401663
380.89062,400,25565.103224
394.13992,400,25567.069457
396.04556,400,25568.540195
391.25198,400,25568.760266
393.42557,400,25575.922463
392.00793,400,25583.884968
362.49225,368,25590.654138
393.99057,400,25592.457018
395.18304,400,25599.431693
390.28918,400,25609.901207
388.16504,400,25610.581251
378.80746,384,25617.437527
393.4273,400,25618.516459
338.0501,349,25618.718125
392.32214,400,25624.506422
279.23825,287,25626.074022
393.53894,400,25628.550229
392.0114,400,25634.686513
389.3515,400,25636.545155
393.50604,400,25637.960533
391.2684,400,25638.282458
387.2645,400,25684.327566
396.08987,400,25690.574557
301.70398,307,25691.663973
396.03162,400,25692.179651
391.33557,400,25695.139942
396.03247,400,25706.032812
345.16803,350,25706.371333
304.42535,308,25707.081072
379.62546,385,25715.61885
395.3393,400,25717.171402
386.44614,400,25724.28505
393.98203,400,25728.009241
349.60806,354,25729.677915
371.8396,377,25730.282606
395.7332,400,25735.835653
392.66965,400,25737.327915
334.7649,343,25750.838066
396.54993,400,25752.44954
269.33383,272,25755.092484
383.37482,391,25761.660719
395.3443,400,25764.683772
391.00558,400,25767.637268
395.1191,400,25805.718691
391.14496,400,25806.203912
394.5983,400,25811.637487
395.20047,400,25813.208599
327.36044,336,25815.723131
393.8908,400,25820.168508
395.6993,400,25823.800339
393.44397,400,25825.577835
381.66107,386,25834.412409
394.81406,400,25835.483996
238.34436,242,25837.754527
380.38065,385,25848.256147
390.68988,400,25852.196657
385.7945,400,25855.019174
387.832,400,25857.518938
392.149,400,25860.515072
343.85025,348,25866.528752
394.08304,400,25878.514347
317.89908,321,25883.66582
390.42307,400,25884.213834
396.2083,400,25885.719498
391.90225,400,25888.343073
324.1012,329,25892.64258
392.62885,400,25892.966475
390.06638,400,25898.398784
384.79755,390,25901.867434
395.1033,400,25906.856604
332.64368,338,25907.365616
296.9993,305,25911.341707
393.99384,400,25953.190052
387.20377,400,25955.899102
257.65698,264,25960.906851
392.6395,400,25961.711376
321.03372,324,25963.436846
301.19156,306,25965.815691
393.28522,400,25967.833994
346.4745,356,25974.801917
333.95044,337,25980.049544
395.36295,400,25985.860267
395.48,400,25990.238028
392.7142,400,25999.419262
393.25818,400,26002.961003
363.72882,370,26006.981419
393.59534,400,26007.69261
396.08,400,26008.276396
396.82245,400,26021.632073
390.37677,400,26024.300547
348.66177,356,26024.677073
394.9865,400,26029.458638
394.77698,400,26030.236368
397.44858,400,26034.550068
343.02917,348,26034.792885
319.17007,323,26036.271719
393.75842,400,26036.65663
389.56107,400,26085.840038
389.65045,393,26089.003041
327.92276,335,26092.344882
392.45157,400,26095.423005
394.24457,400,26098.587497
393.69742,400,26103.056891
392.0659,400,26103.75869
130.99704,135,26109.916078
364.01035,368,26115.836105
376.06247,380,26120.405677
393.71042,400,26123.852597
349.15286,356,26126.216829
393.05234,400,26128.423698
394.8169,400,26129.212985
380.11197,384,26132.280623
395.7686,400,26133.662462
394.6398,400,26135.390281
367.72437,371,26148.707675
324.2661,328,26151.710886
393.82675,400,26164.422031
355.60126,360,26169.002278
394.15988,400,26170.718068
323.30832,327,26170.989144
393.92896,400,26175.99403
338.476,344,26179.991598
395.61792,400,26184.346434
37.14243,39,26191.369826
397.37793,400,26220.66684
391.88702,400,26223.006292
392.40823,400,26225.292526
395.13947,400,26226.165303
393.42776,400,26229.286557
390.78564,400,26234.67399
395.21945,400,26236.550391
395.91882,400,26249.857939
392.47946,400,26252.79758
354.2261,358,26260.86976
393.91794,400,26261.499417
390.81134,400,26265.79228
396.21524,400,26267.705249
395.7806,400,26272.744155
393.73386,400,26280.658773
394.78183,400,26290.550386
396.7513,400,26292.427923
390.6134,400,26294.749994
392.78247,400,26296.896367
394.3341,400,26297.578333
393.76114,400,26300.762224
396.65466,400,26302.277745
394.43094,400,26304.155235
268.54517,271,26307.669306
394.75494,400,26317.269356
394.9646,400,26324.184146
392.29742,400,26359.887095
391.4847,400,26364.34091
394.01157,400,26366.09494
387.21884,392,26369.773974
298.65033,301,26373.895205
394.92316,400,26374.96486
394.68866,400,26385.062518
393.01874,400,26386.996515
389.50754,400,26395.452272
394.57138,400,26396.230293
394.66794,400,26399.371448
388.46484,400,26400.635633
396.71997,400,26402.402936
394.8261,400,26406.038794
395.98822,400,26415.704822
395.4089,400,26418.673509
395.43265,400,26426.991456
306.9744,312,26427.744767
395.68076,400,26431.713357
322.2792,332,26432.071717
392.73944,400,26433.967679
396.46375,400,26442.026696
395.2702,400,26457.768887
324.25266,328,26459.166178
396.81342,400,26459.626046
392.02036,400,26464.246859
396.86096,400,26465.037168
383.5403,391,26495.013686
395.74426,400,26495.326798
390.8549,397,26501.0087
360.57404,365,26508.15273
392.66714,400,26514.973351
396.27286,400,26526.077657
393.41714,400,26526.887001
393.47205,400,26530.801352
390.9402,400,26531.015405
392.94122,400,26532.599658
388.18915,400,26536.580737
358.87485,365,26548.260351
395.82748,400,26552.348333
383.72668,400,26558.032769
395.451,400,26562.783422
393.9276,400,26563.438971
396.50342,400,26566.43506
394.15723,400,26566.654384
395.7057,400,26572.526499
354.52634,358,26575.806433
393.4597,400,26579.976626
394.5995,400,26594.149093
395.02396,400,26594.939517
396.1226,400,26602.751064
394.0753,400,26602.9323
389.43863,400,26604.639122
377.0434,386,26633.514143
315.19653,323,26641.173888
395.1966,400,26647.254314
347.40585,352,26650.213585
397.1341,400,26651.638287
311.42072,315,26657.145116
396.22766,400,26658.551054
391.92065,400,26661.516284
395.26505,400,26661.858051
395.18405,400,26667.752481
394.64755,400,26678.899084
347.8157,352,26685.335472
348.05176,359,26692.751275
392.372,400,26693.670916
394.567,400,26697.568803
391.49274,400,26697.969126
395.5011,400,26701.255818
359.8733,362,26703.138342
395.61392,400,26719.227391
392.9516,400,26722.251622
396.019,400,26723.592153
395.81012,400,26729.250499
396.49786,400,26730.664999
395.35086,400,26733.537308
392.23288,400,26733.882178
395.773,400,26739.966289
395.25967,400,26774.551029
394.6401,400,26781.184963
393.61172,400,26792.315175
392.95297,400,26793.205562
393.49854,400,26797.393097
393.7815,400,26797.583117
394.56674,400,26800.72364
397.17212,400,26802.349653
396.57147,400,26814.696591
344.7366,352,26817.061915
338.4958,345,26817.3103
396.1346,400,26817.994528
394.21906,400,26819.441664
307.60938,312,26821.451619
394.89377,398,26829.429921
396.8476,400,26829.743293
347.3609,353,26846.728988
394.1515,400,26847.856138
339.46167,343,26857.187053
392.41287,400,26861.388058
391.80292,400,26862.360015
396.18085,400,26866.464225
396.45288,400,26869.904618
397.9163,400,26871.720656
324.09897,328,26874.871071
344.61215,348,26910.773496
395.70444,400,26916.551641
396.61694,400,26919.008976
394.4402,400,26920.949019
335.96292,341,26921.595364
392.9836,400,26923.186986
362.24463,367,26925.87486
384.82495,388,26942.129881
395.70795,400,26945.128995
391.93497,400,26958.175352
372.07083,375,26959.252287
396.6936,400,26962.430575
396.6232,400,26967.232982
386.98648,391,26968.89542
396.73764,400,26972.149261
